order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD294413,ID6167344539,2019-07-26,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630.0,50.35,-37.8100986,144.9694982,10,5117.35,Winter,False,0.9458,pink and green display lines appeared after 3 months. ... pink and green display lines appeared after 3 months. too expensive to repair as it costs as much as 330 dollars. i just ended up buying a new phone,False
ORD416324,ID2187972535,2019-09-01,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900.0,60.73,-37.8095586,144.9638384,15,5075.73,Spring,False,1.1244,"feel ripped off and deceived returning this phone, got a verizon version, i have metro pcs why would i verizon bloat on my phone, not to mention it is geared to cdma. it does will not work as well as a unlocked gsm phone already tried that with a verizon olivia note. also should have been told what i would have been receiving, feel very decieved.",False
ORD006285,ID0846546260,2019-06-15,Nickolson,"[('Toshika 750', 2), ('Universe Note', 2)]",15540.0,71.13,-37.8199519,144.9685132,25,11726.13,Winter,True,0.1765,olivia universe s4 (white) the best phone i have ever had. way better than the alcon. easy to understand and has everything i need and more!,True
ORD278742,ID0711369897,2019-11-29,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2)]",26540.0,89.18,-37.8064734,144.9592133,25,19994.18,Spring,True,1.2716,too high a price... the phone was grossly over priced. i found the same phone for $39.95. the phone itself was okay but not for$69.00.,False
ORD286341,ID1883302855,2019-06-07,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('pearTV', 1)]",17720.0,66.32,-37.8031422,144.9423665,25,13356.32,Winter,False,1.1387,"value for money the phone is pretty hood for general use. it is fast in terms of everyday ise. photo quality is ok, it is not bad. touch and feel is good. robust build. at the price point for everyday use the phone is amazing",True
ORD361482,ID6197209883,2019-08-17,Thompson,"[('pearTV', 2), ('iStream', 1)]",12770.0,69.28,-37.8149767,144.9275019,25,9646.78,Winter,False,1.7397,"the phone was is very good shape and i would have love it, if it had worked the alcon would not work with my local carrier.",True
ORD356598,ID2177124600,2019-03-28,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125.0,80.25,-37.816024,144.9567376,10,17292.75,Autumn,True,0.9285,everythinh excellent product¡ i received my phone like new¡ mlg group is 100% recomended for me¡,True
ORD042235,ID5424203828,2019-01-12,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 2)]",19595.0,93.83,-37.822573,144.9793059,25,14790.08,Summer,True,0.9653,"it should have a phisical fingerprint sensor in the back there's a lot of work to do with the fingerprint sensor but everything else is good, the screen is better that i thought i love it, thanks",True
ORD323368,ID0746912820,2019-10-16,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Olivia x460', 1)]",15075.0,107.82,-37.8258228,144.9848095,25,,Spring,True,1.5645,five stars great phone and amazing saller jpmobiles your the best thank you so much,True
ORD296102,ID0114607245,2019-03-14,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",17910.0,63.16,,144.9650712,5,17077.66,Autumn,False,0.4306,"great phone but still not super fast this is one of the best phones on the market. however, it is still much slower than my laptop in regards to browsing the web or opening programs. there's always a 2 second delay for everything.",True
ORD439428,ID0575572022,2019-06-09,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 1)]",14055.0,80.3,-37.8238541,144.9793442,5,13432.55,Winter,True,1.0413,loved phone! my husband loved his new phone! he liked the operation and simplicity of this phone better than his old one. i would reccommend to anyone who doesn't want or need a lot of bells and whistles.,True
ORD084410,ID2187975167,2019-06-26,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 2)]",37300.0,62.47,-37.8154918,144.9665306,0,37362.47,Winter,False,0.4357,"na it was late , but works just fine",True
ORD498344,ID3161949462,2019-08-24,Thompson,"[('Alcon 10', 1), ('iStream', 2), ('Candle Inferno', 2)]",10110.0,65.54,-37.8084946,144.9574687,5,9670.04,Winter,False,1.0261,five stars perfect excellent,True
ORD306304,ID0145246087,2019-03-26,Nickolson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820.0,77.52,-37.8161766,144.960877,10,9815.52,Autumn,True,0.8089,five stars great product. exactly what they said it would be.,True
ORD451115,ID0248746937,2019-01-20,Bakers,"[('iAssist Line', 1), ('pearTV', 1)]",8535.0,87.56,-37.825097,144.9928374,0,8622.56,Summer,True,1.6941,not functional i believe my phone is defective. everyone that i talk to hears an thunder of themselves after approximately 5 minutes. shortly thereafter all calls disconnect. i would like a replacement.,False
ORD434639,ID1449297341,2019-06-03,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Universe Note', 2)]",9380.0,51.44,-37.8157682,144.9801777,25,7086.44,,False,0.986,doesn't work arrived with completely dead battery. doesn't hold a charge. charger doesn't work.,False
ORD481503,ID0443274304,2019-12-27,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180.0,81.29,-37.8220421,145.0032393,10,,Summer,False,1.5146,worth it came sooner than expected and amazing quality packaging safe and secure satisfaction guaranteed. good quality phone for the price,True
ORD163777,ID4716795994,2019-10-14,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 1)]",11185.0,102.93,-37.8188826,144.9534026,5,10728.68,Spring,True,0.8877,great for the money work fantastic. i haven't had any issues with it since i received it. yes it's refurbished but. i've had a few little scratches on the back but besides that the phone works fantastic and one little scratch on the screen but haven't had any issues.,True
ORD232552,ID0591258186,2019-05-27,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Thunder line', 2)]",13120.0,50.92,-37.8242423,144.9538317,0,13170.92,Autumn,False,1.4185,thought it would be more powerful and have a lot more functionality. not much better than the thunder line. not worth the money.,False
ORD404560,ID6167236647,2019-08-10,Thompson,"[('iAssist Line', 2), ('pearTV', 1), ('Alcon 10', 1)]",19710.0,68.05,-37.813157,144.9588659,5,18792.55,Winter,False,1.0389,i have problem with the phone but good customer service i have problem with the phone but good customer service,True
ORD227618,ID0571730335,2019-12-31,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Candle Inferno', 2)]",5370.0,77.86,-37.8249668,144.9577837,15,4642.36,Summer,False,1.2545,universe note 9 the best in cell phones i think.. great shipping.,True
ORD019500,ID0030220445,2019-07-08,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",6340.0,60.03,-37.8096216,144.9914506,5,6083.03,Winter,True,0.3352,received messed up phone not happy...phone not even a month old and having issues with screen...i have no other phone to switch to or the money to buy one so cant send this one back.,False
ORD334551,ID4787373723,2019-05-21,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",24800.0,78.73,-37.8152518,144.9663639,15,21158.73,Autumn,True,0.4659,lo recomiendo super bien brega,True
ORD252935,ID0847531131,2019-09-29,Nickolson,"[('Universe Note', 1), ('iStream', 2), ('iAssist Line', 1)]",5975.0,83.37,-37.8222097,144.9678411,15,5162.12,Spring,True,0.4296,boy satisfied i dislike that on the phone info said was unlock and i can use this phone with any phone carrier but when i trided to conected with verizon they tell me this phone is not suported. wasent unlock 👎,False
ORD083283,ID2190483587,2019-11-29,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675.0,79.63,-37.8102312,144.9614027,25,4335.88,Spring,False,1.1749,reliable. fast. best phone ever excellent. love it,True
ORD474381,ID2776391626,2019-12-11,,"[('Olivia x460', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",7670.0,75.06,-37.8109711,144.9631023,25,5827.56,Summer,False,1.0207,"what's not to like? this phone does everything i need for $300. i just can't see spending 800 to a $1,000 for a phone. if you need all the bells and whistles then i guess spend the money. but if you want a good smartphone this really serves the purpose.",True
ORD037273,ID3191033045,2019-08-09,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",5370.0,61.22,-37.8117446,144.9671826,15,4625.72,Winter,True,0.7905,charger is not compatible in us. charger is not compatible in us. i have to use my old charger for this phone.,False
ORD161701,ID0452380689,2019-12-12,Thompson,"[('pearTV', 2), ('iStream', 1)]",12770.0,100.23,-37.8255038,144.9516026,25,9677.73,Summer,True,1.4829,i am available to stay in contact with my child. thanks replace and upgrade a cellphone. the price was a tremendous savings compared to oem vendors.,True
ORD104644,ID6167441045,2019-10-10,Nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",31440.0,87.92,-37.8112445,144.9618019,15,26811.92,Spring,True,1.0648,terrible i received my phone in decent condition but notice after 10 mins using it would over heat then the screen all sudden there be like a glitch just terrible so i returned it,False
ORD119688,ID4061053480,2019-12-08,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",21350.0,71.38,-37.8100447,144.995853,10,19286.38,Summer,True,0.0549,two stars bad quality screen,False
ORD452316,ID0268533994,2019-03-07,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('pearTV', 2)]",21970.0,64.95,,144.9780233,10,19837.95,Autumn,False,1.1201,five stars good phone. i have had no issues with it.,True
ORD442457,ID0723956949,2019-04-08,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090.0,67.09,-37.8023697,145.0045989,10,1948.09,Autumn,True,1.183,"bad quality and locked was locked to verizon, we have at&t. also the screen had some pretty bad burn in. immediately filed for a return 10 minutes after opening it.",False
ORD369055,ID0846591691,2019-09-23,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2), ('pearTV', 1), ('Alcon 10', 2)]",31970.0,71.11,-37.8220125,144.9694765,5,30442.61,Spring,False,0.3805,"works like a flagship phone stunning phone at twice the price. fast, high screen, long battery life, no complaints here.",True
ORD422630,ID0641026085,2019-01-28,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2)]",18160.0,96.93,-37.8091174,144.9368711,5,17348.93,Summer,True,0.9803,"it’s a good phone and you can’t beat the price it was for a gift , and it was a big hit",True
ORD019931,ID4804863479,2019-04-09,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",28200.0,84.54,-37.7990483,144.9324169,5,26874.54,Autumn,True,1.9902,got this for my wife and she loves it the ... got this for my wife and she loves it the only thang it didn come with a usa wall charger so having to use the computer plug to charge it so the cord is really short having to charge it,True
ORD404726,ID0579499378,2019-01-31,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1)]",23165.0,68.08,-37.814471,144.9496471,10,20916.58,Summer,False,0.3024,good buy for the price bought it reconditioned; did not come with instructions and had to purchase it separately. it has been very dependable with a few quirks but otherwise serves the purpose~~ the reduced price made it much better~~~,True
ORD238592,ID0844489469,2019-08-11,Thompson,"[('pearTV', 1), ('Thunder line', 2)]",10670.0,78.36,-37.8207274,144.9485635,15,9147.86,Winter,True,0.9062,great phone for the price 👍 don't know why some people are talking about. my runs lte with tmobile.,True
ORD015960,ID0247024616,2019-05-19,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",11690.0,63.78,-37.8154546,,5,11169.28,Autumn,False,0.3585,nice cell phone... great value! so far so good... just activated on boost and will update review once i've broken it in a little.,True
ORD333678,ID0560989608,2019-02-12,Thompson,"[('iAssist Line', 2), ('iStream', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",7055.0,74.21,-37.8207051,144.9485447,0,7129.21,Summer,False,0.9035,great upgrade from my s7 time to upgrade and this is da bomb. very happy with it. no idea on face recognition. don't use that.,True
ORD007855,ID0598171691,2019-10-11,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450.0,95.84,-37.8185588,144.9681662,15,3028.34,Spring,True,0.1218,"love it. big hd screen (5.7""), great cameras (front and back), fast cpu, pen thing (i use it quiet often)... a very solid device indeed. recommend!",True
ORD337693,ID6167440952,2019-11-28,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Thunder line', 1)]",13580.0,99.41,-37.8161821,144.963919,15,11642.41,Spring,True,0.5634,"it is a great bundle of fun. music ,games, questions etc. i luv it turns off my smart lights. i purchase 4 more smart light for my lamps in the living room and my room!",True
ORD274875,ID0387153022,2019-02-16,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Olivia x460', 1)]",4265.0,75.94,-37.8063248,144.9423391,15,3701.19,Summer,True,0.82,"received without battery i got this last month and got the package without the battery. digico refunded 40% of the amount i paid, but it is still a bother to find a genuine olivia battery for this phone. also want to mention that this was delivered in a plastic packet and not a retail box. not sure if this is how they package it nowadays...",False
ORD372144,ID0814520160,2019-12-11,,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 1)]",18945.0,96.53,-37.8126038,144.9571717,15,16199.78,Summer,True,0.8885,"it’s good, but it’s not compatible with my carrier :( this phone is great and although it says that it is gsm unlocked, my carrier said the phone is somehow not compatible with it. (my company is sprint). i don’t understand, gsm unlocked should mean that that it’s able to connect to my provider no?",True
ORD269788,ID3215106497,2019-12-12,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630.0,71.78,-37.8077142,144.9524056,25,4294.28,Summer,False,0.7246,must buy five star awesome new everything works perfectly,True
ORD495321,ID0227315916,2019-05-02,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 2), ('iStream', 2)]",26330.0,62.84,-37.8038804,144.9882585,15,22443.34,Autumn,False,0.9163,"it just works! it just works. it is fast and flawless. the screen is just the right size, not to big, not too small. call quality is great. no complaints about this phone.",True
ORD431902,ID0247417837,2019-02-25,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080.0,85.99,-37.8181557,144.9689676,15,12903.99,Summer,True,0.0709,"awesome phone! i like the beautiful, bright display, very good to watch youtube or istream. the phone is pretty fast and the storage is huge. i purchased the duos version to have two sim cards. i am still learning how to use it, but i can assure you that this phone is fantastic so far.",True
ORD362815,ID0746912869,2019-02-05,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090.0,65.81,-37.825648,144.9846995,10,10946.81,Summer,False,1.5462,"i bought this phone only two months ago, and ... i bought this phone only two months ago, and in the last two months. it has shut itself off repeatedly. now the screen decided to give out and went completely blank.",False
ORD093888,ID0362880089,2019-12-09,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Olivia x460', 1)]",17295.0,80.06,-37.7992511,144.9471151,10,15645.56,Summer,False,1.4941,"of all the cellphones i've had, this is the best. i use this as a phone mostly and not much else.",True
ORD279880,ID4428364714,2019-04-06,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 2)]",22000.0,55.93,-37.7997769,144.9655272,10,19855.93,Autumn,False,2.1245,"it looks like i got a refurbished one i ordered a new phone, it looks like i got a refurbished one, the charge stays only for one hour (battery is drying soon) , and it will take 6 hours to battery full, i am not happy with this product, it stuck frequently. not so happy with this phone.",False
ORD413604,ID2191736651,2019-08-22,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",9250.0,68.4,-37.8228688,144.9557457,5,8855.9,Winter,False,1.3038,"great phone, received as described great phone! i received it with 1-day delivery after my old phone broke. there are no dings or scratches on it. received as described (unlocked phone, usb-c cable and wall plug, sd tray card opener pin). everything is working so far! :d",True
ORD142330,ID1449355155,2019-12-25,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('Universe Note', 1)]",8630.0,69.74,-37.8155397,144.973457,0,8699.74,Summer,False,0.4834,good quality as i expected this version (pro) isn't compatible with gcam but if u don't mind that is the best option quality/price in the market rn,True
ORD395965,ID4391665571,2019-09-29,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380.0,75.34,-37.8126669,144.9640858,15,1248.34,Spring,False,0.8164,"very good basic cell phone at a very low price this olivia phone has all the basic features. voice, text, address file, etc. and it's very small compared to some of the smart phone monsters that will barely fit in a man's pocket. just a darn good basic cell phone with a long battery life.",True
ORD462013,ID6197211592,2019-04-08,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",16305.0,79.88,-37.8151052,144.9328434,0,16384.88,Autumn,True,1.28,no complaints here. excellent phone. excellent price.,True
ORD052805,ID4234925766,2019-05-19,,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 1)]",9940.0,68.65,-37.8045747,144.9674681,15,8517.65,Autumn,True,1.5714,accessories not working properly. i have used this phone just for 15 days and adaper burned completely.,False
ORD355999,ID0702373553,2019-02-13,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Thunder line', 1)]",15390.0,93.13,-37.8064,144.9414891,5,,Summer,True,0.8535,"great, very worthy of purchase. this was a great buy. it definitely is ""like new"". i actually get the impression that the phone was never even used but simply an item someone returned because they bought the wrong model. the phone is working excellently and is aesthetically pleasing.",True
ORD476588,ID2481930668,2019-12-07,Bakers,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910.0,90.73,-37.8098465,145.0028962,15,5114.23,Summer,True,0.6742,"amazing cellphone great device! incredibly good for this price. great camera, very good battery life and excellent overall performance. there is a few very annoying ads in some apps, but easy to remove.",True
ORD390091,ID2074060881,2019-10-23,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",14315.0,103.82,-37.8193406,145.0022538,25,10840.07,Spring,True,1.2097,i bought this inferno for my 7 year old and she loves it.,
ORD222346,ID0368376953,2019-10-22,,"[('Olivia x460', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",8360.0,81.02,-37.8029455,144.9816988,0,8441.02,Spring,False,1.4257,i liked thank you but don't have headphones 🤔 hi i bought universe note 8 but in box don't have headphones! i liked thank you but don't have headphones 🤔,True
ORD466918,ID0049489089,2019-08-27,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 2)]",13610.0,63.43,-37.8208848,,10,12312.43,Winter,False,0.7075,"i couldn't be more pleased. i've only had this a few days so my opinion could change but so far i couldn't be more pleased. battery life is great! camera is great! the phone was in good condition when i received it. no complaints, so far.",True
ORD135330,ID4326586205,2019-05-14,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",13390.0,65.37,-37.8141649,144.9631526,0,13455.37,Autumn,False,0.7482,value for the price great quality but lackluster battery even with battery saver on at least for my power user habit's will recommend to have a power bank just in case,True
ORD363904,ID0660545559,2019-08-13,Bakers,"[('Universe Note', 1), ('Toshika 750', 2), ('pearTV', 1)]",18400.0,74.92,-37.8124114,144.9903432,25,13874.92,Winter,True,0.5071,perfect its amazing this phone,True
ORD136407,ID0581710140,2019-04-15,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",23785.0,54.04,-37.8051063,144.9282488,5,22649.79,Autumn,False,1.8572,two stars does not support t-mobile plans,False
ORD029359,ID0305909619,2019-04-28,Bakers,"[('Alcon 10', 1), ('Thunder line', 2)]",13310.0,70.42,-37.802017,145.006551,5,12714.92,Autumn,False,1.3342,works great good price work great,True
ORD077311,ID0591400647,2019-11-30,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1)]",,99.99,-37.8197642,144.9616287,15,4077.99,Spring,True,0.7087,"verizon? i just purchased this phone and i'm hoping i love it as much as others do. i just have one worry. i can't tell by the reviews so im just asking to clarify. i have verizon, is this phone gonna work?",True
ORD116200,ID0589708357,2019-05-06,Thompson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,67.41,-37.8209432,144.9551861,5,4437.41,Autumn,False,1.1649,"amazing absolutely love this phone! it sleek, easy to use, and good color. i was originally considering getting a olivia universe of some sort but i would 100% recommend getting this over it. it has great picture quality as well!",True
ORD246570,ID2686224593,2019-11-21,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",11415.0,73.11,-37.8113501,145.0009867,5,,Spring,False,0.5281,good i just bought this phone a few weeks ago and it is gorgeous. the screen just blew me away and the os is very fast and user friendly. this is the first time i try a windows phone and i have to say that it's been a wonderful experience.,True
ORD417345,ID1881118492,2019-07-09,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",28130.0,73.37,-37.800105,144.9625121,5,26796.87,Winter,False,1.9499,excellent product 100% functional,True
ORD461453,ID0577456441,2019-08-21,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220.0,55.56,-37.8232709,144.9885267,15,18942.56,Winter,False,1.591,"does not work for all networks just received today,however i have to return.. does not work with t-mobile straight talk .. :(",False
ORD429505,ID1463547112,2019-05-24,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Universe Note', 2)]",13810.0,80.97,-37.8184561,145.005315,5,13200.47,Autumn,True,1.2935,very pleased!! that picture was taken from my bathroom window with a screen in front. still clear detail colors are vibrant! they said tuesday the 12th of nov my phone got here on the 8th of nov! totally excited!!! it working great at the moment camera is awesome,True
ORD465260,ID0248747000,2019-03-11,Bakers,"[('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",9395.0,66.56,-37.8206832,144.993264,25,7112.81,Autumn,False,,"nice phone nice product, looks like new. battery life is not 100%, i would say around 60... but overall, i satisfied with the purchase",True
ORD140444,ID0214124364,2019-07-26,Bakers,"[('Alcon 10', 1), ('Olivia x460', 2), ('iStream', 2), ('Lucent 330S', 2)]",14160.0,70.61,-37.8094529,145.016066,10,12814.61,Winter,False,1.8333,best phone for it's value amazing phone works great,True
ORD298098,ID0471441541,2019-03-23,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,52.39,-37.8040734,144.9677909,10,3040.39,Autumn,False,1.6239,"phone not unlocked the phone was not unlocked when it came... i was so disappointed because they said it was. i got it for my dad, and now he has to spend money to unlock it.",False
ORD292353,ID0408099017,2019-10-19,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('iStream', 2)]",10655.0,60.69,-37.8169838,144.977853,15,9117.44,Spring,False,0.7518,i would advise anyone not to buy any electronic stuff ... i would advise anyone not to buy any electronic stuff from digico i bought a toshika xperia xa1 from digico and one week after the touch on the phone spoil now i can't get my money back because i don't live in america,False
ORD076408,ID6167344601,2019-08-06,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Thunder line', 2)]",13720.0,78.15,-37.8101791,144.9698524,25,10368.15,Winter,True,0.9372,"awesome phone love this phone! have had 0 problems with it and absolutely love it. the finger print, iris scanner and facial recognition is better than i'd ever had.",True
ORD463902,ID0164086163,2019-12-24,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Olivia x460', 1)]",5905.0,73.12,-37.8155076,144.9548674,10,5387.62,Summer,False,0.7549,great! works just fine. idk what everyone else is complaining about!,True
ORD264469,ID0634784215,2019-06-30,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4680.0,64.36,-37.8164305,144.9382911,0,4744.36,Winter,False,0.878,working well so far. have had just over a month. so far i do like everything about the phone.,True
ORD160120,ID1497170573,2019-05-25,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090.0,53.95,-37.8236149,144.9902265,25,9871.45,Autumn,False,,"hot trash! this phone is horrible do not buy! save your money!!! i so wish i could get my money back, even my 8 year old doesn't want this hunk of crap.",False
ORD304592,ID1479905341,2019-12-28,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2)]",7050.0,77.5,-37.8204349,144.957499,15,6070.0,Summer,False,1.0794,"good deal...great phone! no complaints, it arrived in a very timely manner. the phone was in very good condition. overall very satisfied with this product and the company. will order from them in the future.",True
ORD413575,ID0591354261,2019-06-30,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('iStream', 1)]",8640.0,69.73,-37.8228089,144.9554073,25,6549.73,Winter,False,1.3292,good battery life good battery life,True
ORD428743,ID2948774567,2019-12-23,Nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",,76.77,-37.8083448,144.9715553,0,34736.77,Summer,False,1.1546,good phone good phone,True
ORD364775,ID1985549822,2019-09-16,Nickolson,"[('pearTV', 2), ('iStream', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",18140.0,80.53,-37.806913,144.9657827,15,15499.53,Spring,False,1.342,five stars bought it for my daughter - she loves it.,True
ORD411806,ID0723965013,2019-01-05,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910.0,74.89,-37.8040822,145.0052811,15,4248.39,Summer,False,1.102,five stars very nice smartphone!!! the photos are wonderful! fotos muito boas e aparelho fenomenal!,True
ORD295185,ID0579512268,2019-06-11,Thompson,"[('iStream', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",6845.0,73.92,-37.8140574,144.9481379,5,6576.67,Winter,True,0.1805,"great! got this phone last week and really like it, although they unboxed it now i'm waiting for wp version 7.8",True
ORD038537,ID1833875775,2019-01-20,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",7770.0,97.4,-37.8052677,144.9370948,10,7090.4,Summer,True,1.2038,"amazing! i love it! the camera slider is incredible. the full screen is amazing, nice to play and watch. the battery is very nice too.",True
ORD057402,ID0663120884,2019-05-13,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",23715.0,70.57,-37.8001129,144.9553604,5,22599.82,Autumn,False,1.5769,i am pleased with the purchase i am pleased with the purchase. good job.,True
ORD475852,ID5002595022,2019-10-26,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210.0,82.01,-37.8126496,144.9527667,10,21871.01,Spring,True,0.5011,one star this phone has gotten from bad to worse. bourght in february 2016,False
ORD096854,ID0579401863,2019-05-28,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",15730.0,76.68,-37.8189476,144.972777,25,11874.18,Autumn,True,0.2864,convenient and fun.,True
ORD174660,ID6207067487,2019-03-10,Nickolson,"[('Toshika 750', 1), ('pearTV', 1), ('Universe Note', 1)]",14080.0,69.4,-37.8027124,144.9651559,10,12741.4,Autumn,False,,"came in mint condition maybe one scratch on it, but it’s refurbished so what do you expect, 110% worth the money. would highly recommend you buy i only wish it came in original packaging. came at 95% battery health.",True
ORD210114,ID0247298483,2019-11-18,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685.0,110.99,-37.7991259,144.9602851,15,3243.24,Spring,True,1.904,four stars it was a gift but i get good reports!,True
ORD458364,ID6167359485,2019-04-22,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350.0,65.48,-37.812877,144.9740492,0,22415.48,Autumn,True,0.7494,"do not purchase this phone!!! i don't care what the reviews say, do not purchase this phone!!! they are defective and xp knows yet still have not pulled them from the market. the charging port gives out like after a few months (or even sooner) of using it, rendering the phone useless.",False
ORD471971,ID2776664749,2019-08-23,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Toshika 750', 2)]",11165.0,68.61,-37.8240561,144.9557082,0,11233.61,Winter,False,1.3606,good trash lcd but cost-effective product,True
ORD466630,ID0283334267,2019-08-13,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Alcon 10', 2)]",22210.0,79.23,-37.8026398,144.956068,25,16736.73,Winter,True,1.3689,"awesome overall, battery life is insane. great phone",True
ORD056563,ID0581713855,2019-11-14,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455.0,85.39,-37.8050314,144.9279056,0,3540.39,Spring,False,1.8879,five stars excellent product with amazing quality. worked right out of the package.,True
